Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[3.0, 32.0, 21.0, 31.0, 3.0, 3.0, 6.0, 0, 0, 0]",0,7,0.001,32
1,"[8.0, 41.0, 18.0, 25.0, 2.0, 3.0, 5.0, 0, 0, 0]",1,7,0.001,32
1,"[11.0, 45.0, 20.0, 23.0, 1.0, 2.0, 4.0, 0, 0, 0]",2,7,0.001,32
1,"[12.0, 46.0, 18.0, 26.0, 1.0, 1.0, 2.0, 0, 0, 0]",3,7,0.001,32
1,"[14.0, 45.0, 19.0, 28.0, 1.0, 1.0, 1.0, 0, 0, 0]",4,7,0.001,32
1,"[15.0, 44.0, 19.0, 33.0, 1.0, 1.0, 1.0, 0, 0, 0]",5,7,0.001,32
1,"[15.0, 44.0, 18.0, 33.0, 2.0, 1.0, 1.0, 0, 0, 0]",6,7,0.001,32
2,"[30.0, 50.0, 23.0, 26.0, 2.0, 3.0, 3.0, 0, 0, 0]",0,7,0.001,32
2,"[35.0, 52.0, 22.0, 25.0, 2.0, 3.0, 4.0, 0, 0, 0]",1,7,0.001,32
2,"[36.0, 53.0, 21.0, 25.0, 2.0, 3.0, 4.0, 0, 0, 0]",2,7,0.001,32
2,"[38.0, 53.0, 21.0, 28.0, 2.0, 3.0, 5.0, 0, 0, 0]",3,7,0.001,32
2,"[38.0, 52.0, 21.0, 30.0, 2.0, 3.0, 5.0, 0, 0, 0]",4,7,0.001,32
2,"[37.0, 50.0, 22.0, 31.0, 2.0, 3.0, 5.0, 0, 0, 0]",5,7,0.001,32
2,"[38.0, 50.0, 22.0, 34.0, 2.0, 3.0, 6.0, 0, 0, 0]",6,7,0.001,32
3,"[40.0, 42.0, 25.0, 33.0, 2.0, 1.0, 5.0, 0, 0, 0]",0,7,0.001,32
3,"[42.0, 46.0, 23.0, 31.0, 1.0, 1.0, 5.0, 0, 0, 0]",1,7,0.001,32
3,"[44.0, 48.0, 23.0, 29.0, 1.0, 1.0, 6.0, 0, 0, 0]",2,7,0.001,32
3,"[45.0, 49.0, 23.0, 29.0, 1.0, 1.0, 6.0, 0, 0, 0]",3,7,0.001,32
3,"[45.0, 48.0, 22.0, 31.0, 1.0, 1.0, 7.0, 0, 0, 0]",4,7,0.001,32
